Unnamed: 0,Solvent 1,Solvent 2,q1,q2,r1,r2,x1,x2,T,ismisc
7406,ethanol,water,2.588,1.4,2.5755,0.92,0.322492812,0.121004269,300,1
7407,ethanol,water,2.588,1.4,2.5755,0.92,0.268627193,0.582952606,300,1
7408,ethanol,water,2.588,1.4,2.5755,0.92,0.367640194,0.192016543,300,1
7409,ethanol,water,2.588,1.4,2.5755,0.92,0.348606863,0.481097439,300,1
7410,ethanol,water,2.588,1.4,2.5755,0.92,0.452309319,0.155445416,300,1
7411,ethanol,water,2.588,1.4,2.5755,0.92,0.111391042,0.862436107,300,1
7412,ethanol,water,2.588,1.4,2.5755,0.92,0.145250232,0.404955405,300,1
7413,ethanol,water,2.588,1.4,2.5755,0.92,0.396099874,0.25866162,300,1
7414,ethanol,water,2.588,1.4,2.5755,0.92,0.695463581,0.054005321,300,1
7415,ethanol,water,2.588,1.4,2.5755,0.92,0.147604854,0.406148892,300,1
7416,ethanol,water,2.588,1.4,2.5755,0.92,0.41217841,0.383970165,300,1
7417,ethanol,water,2.588,1.4,2.5755,0.92,0.305491599,0.29637029,300,1
7418,ethanol,water,2.588,1.4,2.5755,0.92,0.567452485,0.121408324,300,1
7419,ethanol,water,2.588,1.4,2.5755,0.92,0.116992922,0.481275626,300,1
7420,ethanol,water,2.588,1.4,2.5755,0.92,0.054203638,0.122344591,300,1
7421,ethanol,water,2.588,1.4,2.5755,0.92,0.48239312,0.46459496,300,1
7422,ethanol,water,2.588,1.4,2.5755,0.92,0.34043248,0.279014425,300,1
7423,ethanol,water,2.588,1.4,2.5755,0.92,0.338471706,0.424178055,300,1
7424,ethanol,water,2.588,1.4,2.5755,0.92,0.433584062,0.419894433,300,1
7425,ethanol,water,2.588,1.4,2.5755,0.92,0.274405692,0.290965548,300,1
7426,ethanol,water,2.588,1.4,2.5755,0.92,0.650269195,0.081699269,300,1
7427,ethanol,water,2.588,1.4,2.5755,0.92,0.030836016,0.565506277,300,1
7428,ethanol,water,2.588,1.4,2.5755,0.92,0.156814095,0.13852152,300,1
7429,ethanol,water,2.588,1.4,2.5755,0.92,0.478945736,0.480966106,300,1
7430,ethanol,water,2.588,1.4,2.5755,0.92,0.454867197,0.165071501,300,1
7431,ethanol,water,2.588,1.4,2.5755,0.92,0.202478232,0.5174981,300,1
7432,ethanol,water,2.588,1.4,2.5755,0.92,0.348781868,0.057973111,300,1
7433,ethanol,water,2.588,1.4,2.5755,0.92,0.366342738,0.492497862,300,1
7434,ethanol,water,2.588,1.4,2.5755,0.92,0.413612666,0.2028995,300,1
7435,ethanol,water,2.588,1.4,2.5755,0.92,0.19821577,0.724339822,300,1
7436,ethanol,water,2.588,1.4,2.5755,0.92,0.106035588,0.361451561,300,1
7437,ethanol,water,2.588,1.4,2.5755,0.92,0.39073865,0.315074527,300,1
7438,ethanol,water,2.588,1.4,2.5755,0.92,0.579012323,0.213334461,300,1
7439,ethanol,water,2.588,1.4,2.5755,0.92,0.188952225,0.370947566,300,1
7440,ethanol,water,2.588,1.4,2.5755,0.92,0.433503219,0.240108702,300,1
7441,ethanol,water,2.588,1.4,2.5755,0.92,0.295723363,0.442548356,300,1
7442,ethanol,water,2.588,1.4,2.5755,0.92,0.699878352,0.284433324,300,1
7443,ethanol,water,2.588,1.4,2.5755,0.92,0.042298353,0.439899043,300,1
7444,ethanol,water,2.588,1.4,2.5755,0.92,0.135320352,0.312726061,300,1
7445,ethanol,water,2.588,1.4,2.5755,0.92,0.469028764,0.286593647,300,1
7446,ethanol,water,2.588,1.4,2.5755,0.92,0.413201181,0.006811934,300,1
7447,ethanol,water,2.588,1.4,2.5755,0.92,0.230166411,0.61454863,300,1
7448,ethanol,water,2.588,1.4,2.5755,0.92,0.197395997,0.205509175,300,1
7449,ethanol,water,2.588,1.4,2.5755,0.92,0.48628693,0.422695471,300,1
7450,ethanol,water,2.588,1.4,2.5755,0.92,0.50262389,0.091400139,300,1
7451,ethanol,water,2.588,1.4,2.5755,0.92,0.153802073,0.549862019,300,1
7452,ethanol,water,2.588,1.4,2.5755,0.92,0.111085611,0.341234265,300,1
7453,ethanol,water,2.588,1.4,2.5755,0.92,0.344769451,0.358670901,300,1
7454,ethanol,water,2.588,1.4,2.5755,0.92,0.393440814,0.356526317,300,1
7455,ethanol,water,2.588,1.4,2.5755,0.92,0.266699958,0.358317051,300,1
7456,ethanol,water,2.588,1.4,2.5755,0.92,0.351174692,0.072849091,300,1
7457,ethanol,water,2.588,1.4,2.5755,0.92,0.334564601,0.642163883,300,1
7458,ethanol,water,2.588,1.4,2.5755,0.92,0.489068354,0.229669124,300,1
7459,ethanol,water,2.588,1.4,2.5755,0.92,0.011830241,0.685811491,300,1
7460,ethanol,water,2.588,1.4,2.5755,0.92,0.34383499,0.388609235,300,1
7461,ethanol,water,2.588,1.4,2.5755,0.92,0.322487537,0.274065476,300,1
7462,ethanol,water,2.588,1.4,2.5755,0.92,0.521857169,0.126348293,300,1
7463,ethanol,water,2.588,1.4,2.5755,0.92,0.168870317,0.428413171,300,1
7464,ethanol,water,2.588,1.4,2.5755,0.92,0.327343975,0.33507284,300,1
7465,ethanol,water,2.588,1.4,2.5755,0.92,0.350260956,0.293851461,300,1
7466,ethanol,water,2.588,1.4,2.5755,0.92,0.792164399,0.038016348,300,1
7467,ethanol,water,2.588,1.4,2.5755,0.92,0.083550494,0.460216963,300,1
7468,ethanol,water,2.588,1.4,2.5755,0.92,0.101243994,0.272680397,300,1
7469,ethanol,water,2.588,1.4,2.5755,0.92,0.430455079,0.401434922,300,1
7470,ethanol,water,2.588,1.4,2.5755,0.92,0.327955603,0.188121124,300,1
7471,ethanol,water,2.588,1.4,2.5755,0.92,0.323385789,0.603182057,300,1
7472,ethanol,water,2.588,1.4,2.5755,0.92,0.299745437,0.253032244,300,1
7473,ethanol,water,2.588,1.4,2.5755,0.92,0.35249198,0.409863955,300,1
7474,ethanol,water,2.588,1.4,2.5755,0.92,0.448655399,0.093300378,300,1
7475,ethanol,water,2.588,1.4,2.5755,0.92,0.107091667,0.765732466,300,1
7476,ethanol,water,2.588,1.4,2.5755,0.92,0.278521006,0.04813735,300,1
7477,ethanol,water,2.588,1.4,2.5755,0.92,0.355577014,0.388577849,300,1
7478,ethanol,water,2.588,1.4,2.5755,0.92,0.532221849,0.370259818,300,1
7479,ethanol,water,2.588,1.4,2.5755,0.92,0.199213965,0.30267258,300,1
7480,ethanol,water,2.588,1.4,2.5755,0.92,0.641148115,0.329798957,300,1
7481,ethanol,water,2.588,1.4,2.5755,0.92,0.306421774,0.351703321,300,1
7482,ethanol,water,2.588,1.4,2.5755,0.92,0.562679082,0.211508995,300,1
7483,ethanol,water,2.588,1.4,2.5755,0.92,0.156492449,0.464271985,300,1
7484,ethanol,water,2.588,1.4,2.5755,0.92,0.027835988,0.333954518,300,1
7485,ethanol,water,2.588,1.4,2.5755,0.92,0.553355071,0.317856478,300,1
7486,ethanol,water,2.588,1.4,2.5755,0.92,0.388823693,0.067924269,300,1
7487,ethanol,water,2.588,1.4,2.5755,0.92,0.257035518,0.507891377,300,1
7488,ethanol,water,2.588,1.4,2.5755,0.92,0.358807714,0.134824472,300,1
7489,ethanol,water,2.588,1.4,2.5755,0.92,0.30542297,0.424639557,300,1
7490,ethanol,water,2.588,1.4,2.5755,0.92,0.440217864,0.119301541,300,1
7491,ethanol,water,2.588,1.4,2.5755,0.92,0.040171265,0.727135987,300,1
7492,ethanol,water,2.588,1.4,2.5755,0.92,0.227857909,0.484127438,300,1
7493,ethanol,water,2.588,1.4,2.5755,0.92,0.398864043,0.322128653,300,1
7494,ethanol,water,2.588,1.4,2.5755,0.92,0.825092672,0.118764766,300,1
7495,ethanol,water,2.588,1.4,2.5755,0.92,0.126323192,0.484649766,300,1
7496,ethanol,water,2.588,1.4,2.5755,0.92,0.447278613,0.45772789,300,1
7497,ethanol,water,2.588,1.4,2.5755,0.92,0.288182639,0.328881733,300,1
7498,ethanol,water,2.588,1.4,2.5755,0.92,0.583518435,0.16586824,300,1
7499,ethanol,water,2.588,1.4,2.5755,0.92,0.085796155,0.530768012,300,1
7500,ethanol,water,2.588,1.4,2.5755,0.92,0.107855924,0.031120639,300,1
7501,ethanol,water,2.588,1.4,2.5755,0.92,0.461879363,0.4520564,300,1
7502,ethanol,water,2.588,1.4,2.5755,0.92,0.366638464,0.227279684,300,1
7503,ethanol,water,2.588,1.4,2.5755,0.92,0.300050223,0.410293296,300,1
7504,ethanol,water,2.588,1.4,2.5755,0.92,0.230811022,0.262027794,300,1
7505,ethanol,water,2.588,1.4,2.5755,0.92,0.493665658,0.421233794,300,1
7506,ethanol,water,2.588,1.4,2.5755,0.92,0.578933833,0.018608969,300,1
7507,ethanol,water,2.588,1.4,2.5755,0.92,0.060104891,0.684502954,300,1
7508,ethanol,water,2.588,1.4,2.5755,0.92,0.332672203,0.405918737,300,1
7509,ethanol,water,2.588,1.4,2.5755,0.92,0.327835282,0.327864374,300,1
7510,ethanol,water,2.588,1.4,2.5755,0.92,0.463090051,0.238177241,300,1
7511,ethanol,water,2.588,1.4,2.5755,0.92,0.213495889,0.412710173,300,1
7512,ethanol,water,2.588,1.4,2.5755,0.92,0.352142357,0.103304682,300,1
7513,ethanol,water,2.588,1.4,2.5755,0.92,0.30484962,0.39684542,300,1
7514,ethanol,water,2.588,1.4,2.5755,0.92,0.516335014,0.324631223,300,1
7515,ethanol,water,2.588,1.4,2.5755,0.92,0.133671067,0.324136313,300,1
7516,ethanol,water,2.588,1.4,2.5755,0.92,0.009338864,0.357582576,300,1
7517,ethanol,water,2.588,1.4,2.5755,0.92,0.50750658,0.342448472,300,1
7518,ethanol,water,2.588,1.4,2.5755,0.92,0.355621894,0.087229044,300,1
7519,ethanol,water,2.588,1.4,2.5755,0.92,0.355404631,0.621870057,300,1
7520,ethanol,water,2.588,1.4,2.5755,0.92,0.421651722,0.243826685,300,1
7521,ethanol,water,2.588,1.4,2.5755,0.92,0.292807513,0.38785574,300,1
7522,ethanol,water,2.588,1.4,2.5755,0.92,0.799252952,0.13387393,300,1
7523,ethanol,water,2.588,1.4,2.5755,0.92,0.015732728,0.461852821,300,1
7524,ethanol,water,2.588,1.4,2.5755,0.92,0.229042963,0.112841388,300,1
7525,ethanol,water,2.588,1.4,2.5755,0.92,0.37676386,0.441277706,300,1
7526,ethanol,water,2.588,1.4,2.5755,0.92,0.346210167,0.2226336,300,1
7527,ethanol,water,2.588,1.4,2.5755,0.92,0.284799277,0.551946299,300,1
7528,ethanol,water,2.588,1.4,2.5755,0.92,0.228436323,0.146285697,300,1
7529,ethanol,water,2.588,1.4,2.5755,0.92,0.392712162,0.489078646,300,1
7530,ethanol,water,2.588,1.4,2.5755,0.92,0.450385186,0.166875076,300,1
7531,ethanol,water,2.588,1.4,2.5755,0.92,0.12851978,0.524413148,300,1
7532,ethanol,water,2.588,1.4,2.5755,0.92,0.150560367,0.771378748,300,1
7533,ethanol,water,2.588,1.4,2.5755,0.92,0.410979587,0.243953809,300,1
7534,ethanol,water,2.588,1.4,2.5755,0.92,0.632740896,0.066457911,300,1
7535,ethanol,water,2.588,1.4,2.5755,0.92,0.219022679,0.479896009,300,1
7536,ethanol,water,2.588,1.4,2.5755,0.92,0.664803626,0.001941112,300,1
7537,ethanol,water,2.588,1.4,2.5755,0.92,0.242495087,0.374105051,300,1
7538,ethanol,water,2.588,1.4,2.5755,0.92,0.513584695,0.229557038,300,1
7539,ethanol,water,2.588,1.4,2.5755,0.92,0.078155398,0.385445484,300,1
7540,ethanol,water,2.588,1.4,2.5755,0.92,0.115054086,0.282728315,300,1
7541,ethanol,water,2.588,1.4,2.5755,0.92,0.537009757,0.458739022,300,1
7542,ethanol,water,2.588,1.4,2.5755,0.92,0.467170358,0.151446051,300,1
7543,ethanol,water,2.588,1.4,2.5755,0.92,0.217713178,0.572919662,300,1
7544,ethanol,water,2.588,1.4,2.5755,0.92,0.205381797,0.34623251,300,1
7545,ethanol,water,2.588,1.4,2.5755,0.92,0.434704336,0.365761268,300,1
7546,ethanol,water,2.588,1.4,2.5755,0.92,0.460856624,0.042620529,300,1
7547,ethanol,water,2.588,1.4,2.5755,0.92,0.152545797,0.753512007,300,1
7548,ethanol,water,2.588,1.4,2.5755,0.92,0.088894087,0.247975324,300,1
7549,ethanol,water,2.588,1.4,2.5755,0.92,0.405052104,0.33026229,300,1
7550,ethanol,water,2.588,1.4,2.5755,0.92,0.548664108,0.301571231,300,1
7551,ethanol,water,2.588,1.4,2.5755,0.92,0.236055448,0.308472541,300,1
7552,ethanol,water,2.588,1.4,2.5755,0.92,0.500162344,0.045635809,300,1
7553,ethanol,water,2.588,1.4,2.5755,0.92,0.26320586,0.429062867,300,1
7554,ethanol,water,2.588,1.4,2.5755,0.92,0.656289263,0.255855076,300,1
7555,ethanol,water,2.588,1.4,2.5755,0.92,0.039683935,0.358397042,300,1
7556,ethanol,water,2.588,1.4,2.5755,0.92,0.172562112,0.289229664,300,1
7557,ethanol,water,2.588,1.4,2.5755,0.92,0.419534995,0.395801825,300,1
7558,ethanol,water,2.588,1.4,2.5755,0.92,0.393735061,0.138550233,300,1
7559,ethanol,water,2.588,1.4,2.5755,0.92,0.230619839,0.688466307,300,1
7560,ethanol,water,2.588,1.4,2.5755,0.92,0.207614477,0.286164301,300,1
7561,ethanol,water,2.588,1.4,2.5755,0.92,0.501118882,0.478771343,300,1
7562,ethanol,water,2.588,1.4,2.5755,0.92,0.57260971,0.068859374,300,1
7563,ethanol,water,2.588,1.4,2.5755,0.92,0.110482016,0.686924542,300,1
7564,ethanol,water,2.588,1.4,2.5755,0.92,0.200694787,0.329878704,300,1
7565,ethanol,water,2.588,1.4,2.5755,0.92,0.350345132,0.285660642,300,1
7566,ethanol,water,2.588,1.4,2.5755,0.92,0.45315161,0.208466672,300,1
7567,ethanol,water,2.588,1.4,2.5755,0.92,0.23534715,0.365304378,300,1
7568,ethanol,water,2.588,1.4,2.5755,0.92,0.54264116,0.38743957,300,1
7569,ethanol,water,2.588,1.4,2.5755,0.92,0.284333569,0.322930762,300,1
7570,ethanol,water,2.588,1.4,2.5755,0.92,0.688433119,0.106287628,300,1
7571,ethanol,water,2.588,1.4,2.5755,0.92,0.050459468,0.570683177,300,1
7572,ethanol,water,2.588,1.4,2.5755,0.92,0.147759848,0.068722636,300,1
7573,ethanol,water,2.588,1.4,2.5755,0.92,0.417167169,0.481247976,300,1
7574,ethanol,water,2.588,1.4,2.5755,0.92,0.365473161,0.261744569,300,1
7575,ethanol,water,2.588,1.4,2.5755,0.92,0.254734058,0.404716398,300,1
7576,ethanol,water,2.588,1.4,2.5755,0.92,0.258374226,0.162762009,300,1
7577,ethanol,water,2.588,1.4,2.5755,0.92,0.364957791,0.436636711,300,1
7578,ethanol,water,2.588,1.4,2.5755,0.92,0.39343042,0.175626637,300,1
7579,ethanol,water,2.588,1.4,2.5755,0.92,0.206756815,0.642962202,300,1
7580,ethanol,water,2.588,1.4,2.5755,0.92,0.034320784,0.521883173,300,1
7581,ethanol,water,2.588,1.4,2.5755,0.92,0.460623745,0.250573782,300,1
7582,ethanol,water,2.588,1.4,2.5755,0.92,0.85066628,0.027554237,300,1
7583,ethanol,water,2.588,1.4,2.5755,0.92,0.204118605,0.411332863,300,1
7584,ethanol,water,2.588,1.4,2.5755,0.92,0.331913334,0.291020194,300,1
7585,ethanol,water,2.588,1.4,2.5755,0.92,0.375473507,0.399739491,300,1
7586,ethanol,water,2.588,1.4,2.5755,0.92,0.534306956,0.026326133,300,1
7587,ethanol,water,2.588,1.4,2.5755,0.92,0.002124834,0.995601547,300,1
7588,ethanol,water,2.588,1.4,2.5755,0.92,0.259006125,0.240311151,300,1
7589,ethanol,water,2.588,1.4,2.5755,0.92,0.336503961,0.350389074,300,1
7590,ethanol,water,2.588,1.4,2.5755,0.92,0.576617689,0.250617353,300,1
7591,ethanol,water,2.588,1.4,2.5755,0.92,0.144433398,0.375142269,300,1
7592,ethanol,water,2.588,1.4,2.5755,0.92,0.569913405,0.186947785,300,1
7593,ethanol,water,2.588,1.4,2.5755,0.92,0.261667557,0.373585151,300,1
7594,ethanol,water,2.588,1.4,2.5755,0.92,0.500654981,0.26145413,300,1
7595,ethanol,water,2.588,1.4,2.5755,0.92,0.113948401,0.429213509,300,1
7596,ethanol,water,2.588,1.4,2.5755,0.92,0.070508517,0.218273827,300,1
7597,ethanol,water,2.588,1.4,2.5755,0.92,0.528024701,0.400169628,300,1
7598,ethanol,water,2.588,1.4,2.5755,0.92,0.434125378,0.123697725,300,1
7599,ethanol,water,2.588,1.4,2.5755,0.92,0.259585476,0.526770662,300,1
7600,ethanol,water,2.588,1.4,2.5755,0.92,0.282938881,0.097372394,300,1
7601,ethanol,water,2.588,1.4,2.5755,0.92,0.393050817,0.496734581,300,1
7602,ethanol,water,2.588,1.4,2.5755,0.92,0.488121362,0.162315176,300,1
7603,ethanol,water,2.588,1.4,2.5755,0.92,0.102208182,0.560825474,300,1
7604,ethanol,water,2.588,1.4,2.5755,0.92,0.182120072,0.698387122,300,1
7605,ethanol,water,2.588,1.4,2.5755,0.92,0.364142281,0.255371334,300,1
7606,ethanol,water,2.588,1.4,2.5755,0.92,0.598851642,0.063730579,300,1
7607,ethanol,water,2.588,1.4,2.5755,0.92,0.175459083,0.523042684,300,1
7608,ethanol,water,2.588,1.4,2.5755,0.92,0.288942054,0.404987191,300,1
7609,ethanol,water,2.588,1.4,2.5755,0.92,0.364480743,0.351500765,300,1
7610,ethanol,water,2.588,1.4,2.5755,0.92,0.748422303,0.207836016,300,1
7611,ethanol,water,2.588,1.4,2.5755,0.92,0.114516979,0.47044822,300,1
7612,ethanol,water,2.588,1.4,2.5755,0.92,0.044987603,0.016942937,300,1
7613,ethanol,water,2.588,1.4,2.5755,0.92,0.412535774,0.385853369,300,1
7614,ethanol,water,2.588,1.4,2.5755,0.92,0.281028382,0.213877965,300,1
7615,ethanol,water,2.588,1.4,2.5755,0.92,0.404387085,0.430258701,300,1
7616,ethanol,water,2.588,1.4,2.5755,0.92,0.27918006,0.179006426,300,1
7617,ethanol,water,2.588,1.4,2.5755,0.92,0.353690437,0.487207988,300,1
7618,ethanol,water,2.588,1.4,2.5755,0.92,0.507844708,0.119929387,300,1
7619,ethanol,water,2.588,1.4,2.5755,0.92,0.034941174,0.628330893,300,1
7620,ethanol,water,2.588,1.4,2.5755,0.92,0.744544423,0.199874518,300,1
7621,ethanol,water,2.588,1.4,2.5755,0.92,0.306419431,0.363394772,300,1
7622,ethanol,water,2.588,1.4,2.5755,0.92,0.507103538,0.283106635,300,1
7623,ethanol,water,2.588,1.4,2.5755,0.92,0.200696271,0.41365503,300,1
7624,ethanol,water,2.588,1.4,2.5755,0.92,0.408935695,0.195572311,300,1
7625,ethanol,water,2.588,1.4,2.5755,0.92,0.313352401,0.380573998,300,1
7626,ethanol,water,2.588,1.4,2.5755,0.92,0.694031928,0.220122205,300,1
7627,ethanol,water,2.588,1.4,2.5755,0.92,0.083936576,0.417890519,300,1
7628,ethanol,water,2.588,1.4,2.5755,0.92,0.096385144,0.374906844,300,1
7629,ethanol,water,2.588,1.4,2.5755,0.92,0.467676143,0.312514485,300,1
7630,ethanol,water,2.588,1.4,2.5755,0.92,0.37398524,0.068254496,300,1
7631,ethanol,water,2.588,1.4,2.5755,0.92,0.276432767,0.630141931,300,1
7632,ethanol,water,2.588,1.4,2.5755,0.92,0.367717429,0.074136382,300,1
7633,ethanol,water,2.588,1.4,2.5755,0.92,0.298445819,0.510637253,300,1
7634,ethanol,water,2.588,1.4,2.5755,0.92,0.39682659,0.215218681,300,1
7635,ethanol,water,2.588,1.4,2.5755,0.92,0.117759611,0.78942354,300,1
7636,ethanol,water,2.588,1.4,2.5755,0.92,0.195698312,0.344392217,300,1
7637,ethanol,water,2.588,1.4,2.5755,0.92,0.399049215,0.29070537,300,1
7638,ethanol,water,2.588,1.4,2.5755,0.92,0.682273318,0.155542622,300,1
7639,ethanol,water,2.588,1.4,2.5755,0.92,0.180808139,0.387687756,300,1
7640,ethanol,water,2.588,1.4,2.5755,0.92,0.315007748,0.455198328,300,1
7641,ethanol,water,2.588,1.4,2.5755,0.92,0.326862834,0.234416162,300,1
7642,ethanol,water,2.588,1.4,2.5755,0.92,0.620197466,0.006123691,300,1
7643,ethanol,water,2.588,1.4,2.5755,0.92,0.131655529,0.495425322,300,1
7644,ethanol,water,2.588,1.4,2.5755,0.92,0.013004895,0.207661729,300,1
7645,ethanol,water,2.588,1.4,2.5755,0.92,0.511746668,0.455011869,300,1
7646,ethanol,water,2.588,1.4,2.5755,0.92,0.355997668,0.260521789,300,1
7647,ethanol,water,2.588,1.4,2.5755,0.92,0.328571027,0.492274484,300,1
7648,ethanol,water,2.588,1.4,2.5755,0.92,0.55792435,0.302019522,300,1
7649,ethanol,water,2.588,1.4,2.5755,0.92,0.241127315,0.374925809,300,1
7650,ethanol,water,2.588,1.4,2.5755,0.92,0.588115443,0.210410649,300,1
7651,ethanol,water,2.588,1.4,2.5755,0.92,0.011780983,0.546289733,300,1
7652,ethanol,water,2.588,1.4,2.5755,0.92,0.14538036,0.251787432,300,1
7653,ethanol,water,2.588,1.4,2.5755,0.92,0.535235862,0.366968195,300,1
7654,ethanol,water,2.588,1.4,2.5755,0.92,0.522550778,0.02662097,300,1
7655,ethanol,water,2.588,1.4,2.5755,0.92,0.186865339,0.553636623,300,1
7656,ethanol,water,2.588,1.4,2.5755,0.92,0.253000639,0.196975287,300,1
7657,ethanol,water,2.588,1.4,2.5755,0.92,0.377427399,0.368505647,300,1
7658,ethanol,water,2.588,1.4,2.5755,0.92,0.431211587,0.092594493,300,1
7659,ethanol,water,2.588,1.4,2.5755,0.92,0.149426972,0.65204746,300,1
7660,ethanol,water,2.588,1.4,2.5755,0.92,0.14344613,0.226741296,300,1
7661,ethanol,water,2.588,1.4,2.5755,0.92,0.377589607,0.402971313,300,1
7662,ethanol,water,2.588,1.4,2.5755,0.92,0.560120826,0.431672769,300,1
7663,ethanol,water,2.588,1.4,2.5755,0.92,0.221858815,0.340855689,300,1
7664,ethanol,water,2.588,1.4,2.5755,0.92,0.30135587,0.34910638,300,1
7665,ethanol,water,2.588,1.4,2.5755,0.92,0.320929182,0.306200116,300,1
7666,ethanol,water,2.588,1.4,2.5755,0.92,0.775245234,0.067956892,300,1
7667,ethanol,water,2.588,1.4,2.5755,0.92,0.04904503,0.474644043,300,1
7668,ethanol,water,2.588,1.4,2.5755,0.92,0.172116105,0.158489292,300,1
7669,ethanol,water,2.588,1.4,2.5755,0.92,0.432052401,0.421080165,300,1
7670,ethanol,water,2.588,1.4,2.5755,0.92,0.380809201,0.173249096,300,1
7671,ethanol,water,2.588,1.4,2.5755,0.92,0.314734801,0.647160312,300,1
7672,ethanol,water,2.588,1.4,2.5755,0.92,0.233522039,0.023104822,300,1
7673,ethanol,water,2.588,1.4,2.5755,0.92,0.409379474,0.536764953,300,1
7674,ethanol,water,2.588,1.4,2.5755,0.92,0.43713092,0.238454409,300,1
7675,ethanol,water,2.588,1.4,2.5755,0.92,0.183226919,0.484442213,300,1
7676,ethanol,water,2.588,1.4,2.5755,0.92,0.085591825,0.604175721,300,1
7677,ethanol,water,2.588,1.4,2.5755,0.92,0.379976326,0.273438519,300,1
7678,ethanol,water,2.588,1.4,2.5755,0.92,0.489890375,0.177570864,300,1
7679,ethanol,water,2.588,1.4,2.5755,0.92,0.234146132,0.434025398,300,1
7680,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.312851828,0.132230111,300,1
7681,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.362349325,0.564846079,300,1
7682,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.507916019,0.181389894,300,1
7683,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.044825608,0.656055625,300,1
7684,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.25561356,0.554332205,300,1
7685,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.350882493,0.227471137,300,1
7686,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.611000354,0.021937472,300,1
7687,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.149108466,0.504722085,300,1
7688,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.292899214,0.275817724,300,1
7689,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.317623136,0.317146635,300,1
7690,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.695066809,0.108951135,300,1
7691,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.075861109,0.42353385,300,1
7692,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.139841909,0.113465249,300,1
7693,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.423791964,0.440927144,300,1
7694,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.323235391,0.261605464,300,1
7695,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.421918963,0.567294781,300,1
7696,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.255741172,0.286620613,300,1
7697,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.343004454,0.363351235,300,1
7698,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.455115947,0.053236509,300,1
7699,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.056166068,0.788309605,300,1
7700,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.272283873,0.286110904,300,1
7701,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.393539151,0.351736647,300,1
7702,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.693306118,0.270384666,300,1
7703,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.195448361,0.373102284,300,1
7704,2-propanol,acetone,3.124,2.336,3.2491,2.5735,0.706759672,0.081874151,300,1
